searge,name,side,desc
func_186056_c,canDropChunk,2,
func_186057_q,onWorldSave,2,
func_186058_p,getDimensionType,2,
func_186059_r,onWorldUpdateEntities,2,
func_186060_c,createChunkGenerator,2,
func_186061_a,onPlayerAdded,2,
func_186062_b,onPlayerRemoved,2,
func_186063_s,getDragonFightManager,2,
func_186065_b,getName,2,
func_186067_c,getSuffix,2,
func_186068_a,getId,2,
func_186069_a,getById,2,
func_186070_d,createDimension,2,
func_186079_a,process,2,
func_186087_f,resetSpikeCrystals,2,
func_186088_a,getCompound,2,
func_186089_a,generateGateway,2,
func_186090_a,onCrystalDestroyed,2,
func_186091_h,findExitPortal,2,
func_186092_c,getNumAliveCrystals,2,
func_186093_a,respawnDragon,2,
func_186094_a,generatePortal,2,
func_186095_a,setRespawnState,2,
func_186096_a,processDragonDeath,2,
func_186097_l,spawnNewGateway,2,
func_186099_b,dragonUpdate,2,
func_186100_j,updatePlayers,2,
func_186101_k,findAliveCrystals,2,
func_186102_d,hasPreviouslyKilledDragon,2,
func_186103_i,loadChunks,2,
func_186104_g,hasDragonBeenKilled,2,
func_186105_b,tick,2,
func_186106_e,respawnDragon,2,
func_186125_a,generate,2,
func_186137_b,getBlockIndex,2,
func_186138_a,findGroundBlockIdx,2,
func_186142_a,setBeamTarget,2,
func_186143_a,setSpike,2,
func_186144_a,setCrystalInvulnerable,2,
func_186148_c,getRadius,2,
func_186149_d,getHeight,2,
func_186150_e,isGuarded,2,
func_186151_a,getCenterX,2,
func_186152_b,getCenterZ,2,
func_186153_f,getTopBoundingBox,2,
func_186154_a,doesStartInChunk,2,
func_186161_c,getComponents,2,
func_186162_a,create,2,
func_186164_a,setCoordBaseMode,2,
func_186165_e,getCoordBaseMode,2,
func_186167_a,generateChest,2,
func_186173_a,setup,2,
func_186174_h,setBoundingBoxFromTemplate,2,
func_186175_a,handleDataMarker,2,
func_186184_a,init,2,
func_186200_a,registerPieces,2,
func_186212_b,getMirror,2,
func_186213_g,getBoundingBox,2,
func_186214_a,setMirror,2,
func_186215_c,getRotation,2,
func_186216_b,getBoundingBoxFromChunk,2,
func_186217_a,copy,2,
func_186218_a,setChunk,2,
func_186219_f,getReplacedBlock,2,
func_186220_a,setRotation,2,
func_186221_e,getIgnoreEntities,2,
func_186222_a,setIgnoreEntities,2,
func_186223_a,setBoundingBox,2,
func_186224_i,setBoundingBoxFromChunk,2,
func_186225_a,setReplacedBlock,2,
func_186226_b,setIgnoreStructureBlock,2,
func_186227_h,getIgnoreStructureBlock,2,
func_186235_b,readTemplate,2,
func_186236_a,readTemplateFromJar,2,
func_186237_a,getTemplate,2,
func_186238_c,writeTemplate,2,
func_186239_a,readTemplateFromStream,2,
func_186252_a,setAuthor,2,
func_186253_b,addBlocksToWorld,2,
func_186254_a,takeBlocksFromWorld,2,
func_186255_a,takeEntitiesFromWorld,2,
func_186256_b,read,2,
func_186257_a,transformedSize,2,
func_186258_a,getDataBlocks,2,
func_186259_a,getSize,2,
func_186260_a,addBlocksToWorldChunk,2,
func_186261_b,getAuthor,2,
func_186262_a,calculateConnectedPos,2,
func_186263_a,addEntitiesToWorld,2,
func_186264_a,writeDoubles,2,
func_186266_a,transformedBlockPos,2,
func_186267_a,writeInts,2,
func_186268_a,transformedBlockPos,2,
func_186269_a,transformedVec3d,2,
func_186274_m,getPushReaction,2,
func_186281_c,distanceManhattan,2,
func_186282_b,createFromBuffer,0,
func_186283_a,cloneMove,2,
func_186289_a,getPriority,2,
func_186309_a,setPoint,2,
func_186310_f,getCurrentPos,2,
func_186311_b,read,0,
func_186315_a,init,2,
func_186316_c,setCanSwim,2,
func_186317_a,setCanEnterDoors,2,
func_186318_b,getStart,2,
func_186319_a,getPathNodeType,2,
func_186320_a,findPathOptions,2,
func_186321_b,setCanOpenDoors,2,
func_186322_e,getCanSwim,2,
func_186323_c,getCanEnterDoors,2,
func_186324_d,getCanOpenDoors,2,
func_186325_a,getPathPointToCoords,2,
func_186327_c,isFree,2,
func_186328_b,getWaterNode,2,
func_186329_a,getPathNodeType,2,
func_186330_a,getPathNodeType,2,
func_186331_a,getPathNodeType,2,
func_186332_a,getSafePoint,2,
func_186333_a,findPath,2,
func_186334_a,findPath,2,
func_186335_a,findPath,2,
func_186336_a,findPath,2,
func_186340_h,getStructureTemplateManager,2,
func_186343_L,isVersionSnapshot,0,
func_186344_K,getVersionId,0,
func_186345_a,setDimensionData,2,
func_186346_M,getVersionName,0,
func_186347_a,getDimensionData,2,
func_186352_b,getFile,2,
func_186353_a,getWorldData,2,
func_186355_l,markVersionInList,0,
func_186356_m,askToOpenWorld,0,
func_186357_i,getVersionName,0,
func_186361_a,getEffectiveWeight,2,
func_186362_a,serialize,2,
func_186363_a,addLoot,2,
func_186367_a,deserialize,2,
func_186370_a,deserialize,2,
func_186372_a,deserialize,2,
func_186373_a,register,2,
func_186374_a,getAll,2,
func_186375_a,register,2,
func_186449_b,generateLoot,2,
func_186452_a,createLootRoll,2,
func_186459_a,getEmptySlotsRandomized,2,
func_186460_a,fillInventory,2,
func_186462_a,generateLootForPools,2,
func_186463_a,shuffleItems,2,
func_186469_a,withLuck,2,
func_186470_a,withPlayer,2,
func_186471_a,build,2,
func_186472_a,withLootedEntity,2,
func_186473_a,withDamageSource,2,
func_186482_a,fromString,2,
func_186490_b,removeLootTable,2,
func_186491_f,getLuck,2,
func_186492_c,getKiller,2,
func_186493_a,getLootedEntity,2,
func_186494_a,getEntity,2,
func_186495_b,getKillerPlayer,2,
func_186496_a,addLootTable,2,
func_186497_e,getLootTableManager,2,
func_186507_b,generateFloat,2,
func_186509_a,getMin,2,
func_186510_a,isInRange,2,
func_186511_a,generateInt,2,
func_186512_b,getMax,2,
func_186517_b,loadLootTable,2,
func_186518_c,loadBuiltinLootTable,2,
func_186521_a,getLootTableFromLocation,2,
func_186522_a,reloadLootTables,2,
func_186529_a,getFunctionName,2,
func_186530_b,deserialize,2,
func_186531_b,getFunctionClass,2,
func_186532_a,serialize,2,
func_186553_a,apply,2,
func_186554_a,getConditions,2,
func_186581_a,getSerializerFor,2,
func_186582_a,registerFunction,2,
func_186583_a,getSerializerForName,2,
func_186586_a,deserialize,2,
func_186592_a,serialize,2,
func_186594_a,getOperationFromStr,2,
func_186595_a,getOperationFromInt,2,
func_186602_a,getLootTableLocation,2,
func_186603_b,deserialize,2,
func_186604_b,getConditionClass,2,
func_186605_a,serialize,2,
func_186618_a,testCondition,2,
func_186631_a,entityScoreMatch,2,
func_186638_a,testAllConditions,2,
func_186639_a,registerCondition,2,
func_186640_a,getSerializerFor,2,
func_186641_a,getSerializerForName,2,
func_186644_a,registerProperty,2,
func_186645_a,getSerializerFor,2,
func_186646_a,getSerializerForName,2,
func_186649_a,getName,2,
func_186650_a,serialize,2,
func_186651_b,getPropertyClass,2,
func_186652_a,deserialize,2,
func_186657_a,testProperty,2,
func_186660_b,intersectsWithYZ,2,
func_186661_a,isClosest,2,
func_186662_g,grow,2,
func_186663_b,collideWithYPlane,2,
func_186664_h,shrink,2,
func_186665_c,collideWithZPlane,2,
func_186666_e,setMaxY,2,
func_186667_c,intersectsWithXZ,2,
func_186668_a,intersects,2,
func_186669_d,intersectsWithXY,2,
func_186670_a,offset,2,
func_186671_a,collideWithXPlane,2,
func_186678_a,scale,2,
func_186679_c,squareDistanceTo,2,
func_186681_k,getCollisionRule,2,
func_186682_a,setCollisionRule,2,
func_186684_a,addDirtyRunnable,2,
func_186686_a,getByName,2,
func_186687_a,getNames,2,
func_186703_a,getBlockStateAtEntityViewpoint,0,
func_186704_a,updateKeyBindState,0,
func_186707_e,getValueMin,0,
func_186711_a,getSoundLevel,0,
func_186712_a,setSoundLevel,0,
func_186719_a,createScreenshot,0,
func_186720_a,colorMultiplier,0,
func_186722_a,registerBlockColorHandler,0,
func_186723_a,init,0,
func_186724_a,colorMultiplier,0,
func_186726_a,colorMultiplier,0,
func_186728_a,colorMultiplier,0,
func_186729_a,init,0,
func_186730_a,registerItemColorHandler,0,
func_186731_a,registerItemColorHandler,0,
func_186734_i,shouldDarkenSky,2,
func_186735_a,setPercent,2,
func_186736_g,getColor,2,
func_186737_d,getUniqueId,2,
func_186738_f,getPercent,2,
func_186739_a,setName,2,
func_186740_h,getOverlay,2,
func_186741_a,setDarkenSky,2,
func_186742_b,setPlayEndBossMusic,2,
func_186743_c,setCreateFog,2,
func_186744_e,getName,2,
func_186745_a,setColor,0,
func_186746_a,setOverlay,0,
func_186747_j,shouldPlayEndBossMusic,2,
func_186748_k,shouldCreateFog,2,
func_186757_c,getPlayers,2,
func_186758_d,setVisible,2,
func_186759_a,sendUpdate,2,
func_186760_a,addPlayer,2,
func_186761_b,removePlayer,2,
func_186765_a,updateFromPacket,0,
func_186768_j,isServerPack,0,
func_186769_f,loadServerIcon,0,
func_186774_a,joinWorld,0,
func_186776_b,deleteWorld,0,
func_186777_e,loadWorld,0,
func_186778_c,editWorld,0,
func_186779_d,recreateWorld,0,
func_186792_d,selectWorld,0,
func_186794_f,getSelectedWorld,0,
func_186795_e,refreshList,0,
func_186796_g,getGuiWorldSelection,0,
func_186801_a,getRandomObject,2,
func_186803_a,add,0,
func_186804_a,size,2,
func_186805_c,getValue,2,
func_186806_e,findEmpty,2,
func_186807_d,grow,2,
func_186808_c,add,2,
func_186809_c,nextId,2,
func_186810_b,size,2,
func_186811_d,hashObject,2,
func_186812_a,clear,0,
func_186813_a,get,2,
func_186814_a,put,2,
func_186815_a,getId,2,
func_186816_b,getIndex,2,
func_186823_a,refresh,0,
func_186824_a,getString,0,
func_186825_b,getStartTime,0,
func_186826_c,getLocation,0,
func_186831_a,getByName,2,
func_186832_a,getParticleNames,2,
func_186838_a,requestCompletions,0,
func_186839_b,getTargetBlockPos,0,
func_186840_a,setCompletions,0,
func_186841_a,complete,0,
func_186842_c,resetDidComplete,0,
func_186843_d,resetRequested,0,
func_186854_a,setUniqueId,2,
func_186855_b,hasUniqueId,2,
func_186856_d,getSize,2,
func_186857_a,getUniqueId,2,
func_186858_c,getIntAt,2,
func_186859_a,createPosTag,2,
func_186860_b,getUUIDFromTag,2,
func_186861_c,getPosFromTag,2,
func_186862_a,createUUIDTag,2,
func_186863_b,readVarIntArray,2,
func_186865_a,writeLongArray,2,
func_186873_b,readLongArray,0,
func_186875_a,writeVarIntArray,2,
func_186876_a,resolve,2,
func_186877_b,fromJsonLenient,2,
func_186879_b,getUniqueId,0,
func_186880_c,getX,0,
func_186881_e,getZ,0,
func_186882_d,getY,0,
func_186884_d,getZ,0,
func_186885_b,getX,0,
func_186886_c,getY,0,
func_186887_d,getZ,0,
func_186888_b,getX,0,
func_186889_c,getY,0,
func_186890_c,getUniqueId,0,
func_186891_e,getX,0,
func_186892_f,getY,0,
func_186893_g,getZ,0,
func_186895_b,getUniqueId,0,
func_186897_e,getY,0,
func_186898_d,getX,0,
func_186899_f,getZ,0,
func_186900_e,getColor,0,
func_186901_i,shouldCreateFog,0,
func_186902_b,getOperation,0,
func_186903_a,setFlags,2,
func_186904_f,getOverlay,0,
func_186905_j,getFlags,2,
func_186906_d,getPercent,0,
func_186907_c,getName,0,
func_186908_a,getUniqueId,0,
func_186909_g,shouldDarkenSky,0,
func_186910_h,shouldPlayEndBossMusic,0,
func_186920_a,getItem,0,
func_186922_b,getTicks,0,
func_186925_e,getZ,0,
func_186926_d,getY,0,
func_186927_f,getVolume,0,
func_186928_g,getPitch,0,
func_186929_b,getCategory,0,
func_186930_a,getSoundName,0,
func_186932_c,getX,0,
func_186940_a,getX,0,
func_186941_b,getZ,0,
func_186945_f,getWriteBuffer,2,
func_186946_a,getReadBuffer,0,
func_186951_c,getZ,0,
func_186952_a,getX,0,
func_186953_b,getY,0,
func_186955_b,getY,0,
func_186956_c,getZ,0,
func_186957_a,getX,0,
func_186958_e,getPitch,0,
func_186959_d,getYaw,0,
func_186965_f,getTeleportId,0,
func_186967_a,getEntity,0,
func_186968_a,getPotion,0,
func_186969_c,getEquipmentSlot,0,
func_186971_a,getPassengerIds,0,
func_186972_b,getEntityId,0,
func_186975_j,getCollisionRule,0,
func_186977_b,getCategory,0,
func_186978_a,getSound,0,
func_186981_d,getZ,0,
func_186982_b,getX,0,
func_186983_c,getY,0,
func_186984_g,getIsAmbient,0,
func_186987_a,getTeleportId,2,
func_186989_c,hasTargetBlock,2,
func_186991_f,getMainHand,2,
func_186993_f,getClickType,2,
func_186994_b,getHand,2,
func_186996_b,getY,2,
func_186997_a,getX,2,
func_186998_b,getPitch,2,
func_186999_a,getYaw,2,
func_187000_c,getZ,2,
func_187002_b,getY,2,
func_187003_c,getZ,2,
func_187004_a,getX,2,
func_187005_e,getPitch,2,
func_187006_d,getYaw,2,
func_187012_a,getLeft,2,
func_187014_b,getRight,2,
func_187017_b,getLines,2,
func_187018_a,getHand,2,
func_187020_f,getFacingZ,2,
func_187022_c,getHand,2,
func_187023_a,getPos,2,
func_187024_b,getDirection,2,
func_187025_e,getFacingY,2,
func_187026_d,getFacingX,2,
func_187028_a,getHand,2,
func_187040_a,pack,2,
func_187042_a,getMask,2,
func_187043_b,isSet,2,
func_187044_a,unpack,2,
func_187052_a,getAssetsIndex,0,
func_187054_b,renderMultipass,0,
func_187055_a,renderPaddle,0,
func_187056_a,makePaddle,0,
func_187062_a,render,0,
func_187072_a,getMainHand,0,
func_187073_a,postRenderArm,0,
func_187074_a,getArmForSide,0,
func_187097_a,interactWithEntity,0,
func_187098_a,windowClick,0,
func_187099_a,processRightClickBlock,0,
func_187100_a,pickItem,0,
func_187101_a,processRightClick,0,
func_187102_a,interactWithEntity,0,
func_187103_a,onPlayerDestroyBlock,0,
func_187106_i,getLocationElytra,0,
func_187108_a,setBoundingBox,0,
func_187109_b,setPosition,0,
func_187110_a,move,0,
func_187111_c,shouldDisableDepth,0,
func_187112_i,setExpired,0,
func_187113_k,isAlive,0,
func_187114_a,setMaxAge,0,
func_187115_a,setSize,0,
func_187116_l,getBoundingBox,0,
func_187117_a,setParticleTexture,0,
func_187118_j,resetPositionToBB,0,
func_187145_d,setColorFade,0,
func_187146_c,setColor,0,
func_187154_b,multiplyColor,0,
func_187155_a,getId,2,
func_187156_b,getSerializer,2,
func_187159_a,read,2,
func_187160_a,write,2,
func_187161_a,createKey,2,
func_187188_b,getSerializerId,2,
func_187189_a,registerSerializer,2,
func_187190_a,getSerializer,2,
func_187205_a,getKey,2,
func_187206_b,getValue,2,
func_187208_a,setDirty,2,
func_187209_c,isDirty,2,
func_187210_a,setValue,2,
func_187214_a,register,2,
func_187215_b,readEntries,2,
func_187216_a,writeEntries,2,
func_187217_b,setDirty,2,
func_187218_a,setEntryValues,0,
func_187219_c,getEntry,2,
func_187220_a,writeEntry,2,
func_187221_b,getDirty,2,
func_187222_c,setEntry,2,
func_187223_a,isDirty,2,
func_187224_a,setEntryValue,0,
func_187225_a,get,2,
func_187226_a,createKey,2,
func_187227_b,set,2,
func_187228_d,isEmpty,2,
func_187229_a,writeEntries,2,
func_187230_e,setClean,2,
func_187231_c,getAll,2,
func_187238_b,removeProperty,1,
func_187239_a,hasProperty,1,
func_187240_a,tickParticleList,0,
func_187242_a,changePlayerDimension,2,
func_187243_f,updatePermissionLevel,2,
func_187244_a,reloadWhitelist,2,
func_187245_a,sendPlayerPermissionLevel,2,
func_187246_z,loadPlayerBanList,1,
func_187247_w,saveIPBanList,1,
func_187248_x,savePlayerBanList,1,
func_187249_y,loadIPBanList,1,
func_187250_a,processRightClick,2,
func_187251_a,processRightClickBlock,2,
func_187252_a,setViewDistance,2,
func_187253_a,getPositionLong,2,
func_187254_a,updateServerPosition,0,
func_187259_a,setMaxRange,2,
func_187260_b,getTrackedEntity,2,
func_187261_c,resetPlayerVisibility,2,
func_187264_a,getPos,2,
func_187265_a,blockChanged,2,
func_187266_f,getChunk,2,
func_187267_a,sendPacket,2,
func_187268_a,providePlayerChunk,2,
func_187269_a,hasPlayerMatching,2,
func_187270_g,getClosestPlayerDistance,2,
func_187271_a,hasPlayerMatchingInRange,2,
func_187272_b,sendToPlayers,2,
func_187273_a,sendBlockEntity,2,
func_187274_e,isSentToPlayers,2,
func_187275_d,containsPlayer,2,
func_187276_a,addPlayer,2,
func_187277_b,removePlayer,2,
func_187278_c,sendToPlayer,2,
func_187279_c,updateChunkInhabitedTime,2,
func_187280_d,update,2,
func_187300_b,getChunkIterator,2,
func_187301_b,getEntry,2,
func_187302_c,getOrCreateEntry,2,
func_187304_a,entryChanged,2,
func_187305_b,removeEntry,2,
func_187306_e,markSortPending,2,
func_187307_d,getIndex,2,
func_187314_a,lightmap,0,
func_187315_a,tex,0,
func_187319_a,lookupProfile,2,
func_187320_a,setOnlineMode,2,
func_187321_d,isOnlineMode,2,
func_187373_a,apply,0,
func_187374_b,clean,0,
func_187397_v,glGetInteger,0,
func_187398_d,glBlendEquation,0,
func_187399_a,glTexEnvi,0,
func_187400_c,glColorPointer,0,
func_187401_a,blendFunc,0,
func_187402_b,glFog,0,
func_187403_b,glTexParameterf,0,
func_187404_a,glTexCoordPointer,0,
func_187405_c,glTexCoordPointer,0,
func_187406_e,glColorPointer,0,
func_187407_a,cullFace,0,
func_187408_a,enableBlendProfile,0,
func_187409_d,glPolygonMode,0,
func_187410_q,glEnableClientState,0,
func_187411_c,glGetTexLevelParameteri,0,
func_187412_c,glFogi,0,
func_187413_a,glReadPixels,0,
func_187414_b,glTexSubImage2D,0,
func_187415_K,glEndList,0,
func_187416_u,glGetString,0,
func_187417_n,disableOutlineMode,0,
func_187418_a,quatToGlMatrix,0,
func_187419_a,glTexImage2D,0,
func_187420_d,glVertexPointer,0,
func_187421_b,glTexParameteri,0,
func_187422_a,colorLogicOp,0,
func_187423_f,glNewList,0,
func_187424_a,glLightModel,0,
func_187425_g,glPixelStorei,0,
func_187426_b,glTexCoord2f,0,
func_187427_b,glVertexPointer,0,
func_187428_a,tryBlendFuncSeparate,0,
func_187429_p,glDisableClientState,0,
func_187430_a,setFog,0,
func_187431_e,enableOutlineMode,0,
func_187432_a,glNormal3f,0,
func_187433_a,glGetTexImage,0,
func_187434_L,glGetError,0,
func_187435_e,glVertex3f,0,
func_187436_a,glTexEnvf,0,
func_187437_J,glEnd,0,
func_187438_a,glLight,0,
func_187439_f,glDrawArrays,0,
func_187440_b,disableBlendProfile,0,
func_187441_d,glLineWidth,0,
func_187442_t,glGenLists,0,
func_187443_a,glCopyTexSubImage2D,0,
func_187444_a,rotate,0,
func_187445_a,glGetInteger,0,
func_187446_a,glNormalPointer,0,
func_187447_r,glBegin,0,
func_187448_b,glTexEnv,0,
func_187449_e,glDeleteLists,0,
func_187452_a,getPermissionLevel,2,
func_187453_a,transformFirstPerson,0,
func_187454_a,transformEatFirstPerson,0,
func_187455_a,renderArm,0,
func_187456_a,renderArmFirstPerson,0,
func_187457_a,renderItemInFirstPerson,0,
func_187458_c,rotateArm,0,
func_187459_b,transformSideFirstPerson,0,
func_187460_a,resetEquippedProgress,0,
func_187461_a,renderMapFirstPerson,0,
func_187462_a,renderItemSide,0,
func_187463_a,renderMapFirstPerson,0,
func_187464_b,setLightmap,0,
func_187465_a,renderMapFirstPersonSide,0,
func_187466_c,renderArms,0,
func_187473_a,convertMobOwnerIfNeeded,2,
func_187474_a,markBlocksForUpdate,0,
func_187477_a,freeCacheSlot,0,
func_187478_a,getResourceLocation,0,
func_187489_a,getPropertyName,0,
func_187490_a,removeName,0,
func_187491_a,updateVertexBrightness,0,
func_187492_a,renderQuadsSmooth,0,
func_187493_a,renderModel,0,
func_187494_a,fillQuadBounds,0,
func_187495_a,renderModelBrightnessColor,0,
func_187496_a,renderQuadsFlat,0,
func_187497_c,renderModelFlat,0,
func_187498_b,renderModelSmooth,0,
func_187502_a,registerSound,2,
func_187503_a,getSoundName,0,
func_187504_b,registerSounds,2,
func_187508_a,getSprite,0,
func_187510_a,getRegisteredSoundEvent,2,
